ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
206,0.777722001075745,0.00342650106176734,0.000381321704480797,0.218185573816299,0.000284613313851878
207,0.876629769802094,0.000636797165498138,0.00129312195349485,0.120770640671253,0.000669693690724671
208,0.922965347766876,0.000299888954032213,0.000176312780240551,0.0762650147080421,0.000293395511107519
209,0.575318038463593,0.0011558800470084,0.000185376775334589,0.421023428440094,0.00231727515347302
210,0.957510411739349,0.000225544208660722,0.000254008511546999,0.0418223440647125,0.000187738711247221
211,0.168163314461708,0.000379074946977198,0.000224451447138563,0.831114649772644,0.000118501608085353
212,0.504704117774963,0.000292885233648121,0.000187004523468204,0.49462503194809,0.000191009661648422
213,0.560976445674896,0.00061954150442034,0.000159231800353155,0.437839776277542,0.000404978345613927
214,0.834704875946045,0.000441357988165692,0.000150464518810622,0.164556324481964,0.000146926744491793
215,0.643989682197571,0.000897511665243655,0.000643753854092211,0.354259759187698,0.000209261022973806
216,0.385152906179428,0.000965738901868463,0.000388012587791309,0.613288521766663,0.000204855517949909
217,0.131651759147644,0.000177080379216932,9.00610466487706e-05,0.867360174655914,0.000720877083949745
218,0.883541107177734,0.000232404971029609,0.000124204074381851,0.115980945527554,0.000121283730550203
219,0.25653138756752,0.000218923189095221,0.00060763128567487,0.742462992668152,0.000179048176505603
220,0.952863812446594,0.000358303746907041,0.000158361057401635,0.0464833937585354,0.000136181188281626
221,0.128801614046097,0.000494906969834119,0.000107587853563018,0.870336353778839,0.000259560241829604
222,0.332418382167816,0.000998404808342457,0.000461504940176383,0.665919780731201,0.000201986185857095
223,0.444755852222443,0.000390054134186357,0.000142932301969267,0.554500877857208,0.000210307771340013
224,0.70292741060257,0.000221625188714825,0.000206909811822698,0.296491742134094,0.000152333552250639
225,0.568515121936798,0.000857170321978629,0.000224971110583283,0.430237084627152,0.000165630845003761
226,0.782373070716858,0.00183606671635062,0.000144943303894252,0.215504348278046,0.000141535347211175
227,0.652175486087799,0.000202770446776412,0.000172337677213363,0.347235232591629,0.000214198080357164
228,0.41602286696434,0.000612775969784707,0.000155381712829694,0.583057284355164,0.000151728163473308
229,0.128408625721931,0.000315956305712461,0.000220642468775623,0.870240807533264,0.000813967664726079
230,0.881180107593536,0.00110202457290143,0.000151852291310206,0.11741778254509,0.000148281731526367
231,0.88731449842453,0.000136112808831967,0.000110021450382192,0.112054631114006,0.000384790531825274
232,0.675084412097931,0.000412006629630923,0.000217176944715902,0.324133545160294,0.000152859181980602
233,0.206345409154892,0.000553666555788368,0.000239658402279019,0.792740285396576,0.000120964468806051
234,0.607283234596252,0.000238293287111446,0.000179841299541295,0.392075002193451,0.000223617069423199
235,0.274663746356964,0.00410149525851011,0.000605635810643435,0.720465302467346,0.000163840741151944
236,0.928940653800964,0.000266663322690874,0.000263064925093204,0.0702909603714943,0.000238710825215094
237,0.890055358409882,0.000304097105981782,0.000226730655413121,0.109254218637943,0.000159583665663376
238,0.727951645851135,0.027515109628439,0.000491137034259737,0.24340732395649,0.000634850992355496
239,0.884757161140442,0.0041850358247757,0.000303176289889962,0.11039237678051,0.000362305727321655
240,0.447615593671799,0.00294815632514656,0.000156730704475194,0.549022912979126,0.000256600033026189
241,0.848874628543854,0.00887719541788101,0.000208819445106201,0.141609504818916,0.000429836218245327
242,0.240277633070946,0.000309252529405057,0.000126418744912371,0.759147584438324,0.000139111827593297
243,0.721351802349091,0.000399764248868451,0.000134991336381063,0.277892410755157,0.000221008507651277
244,0.609177112579346,0.000563560810405761,0.000289140589302406,0.389801502227783,0.000168684142408893
245,0.458392441272736,0.00113570329267532,0.000170007042470388,0.540090501308441,0.000211388920433819
246,0.761836409568787,0.000181160488864407,0.000157854345161468,0.237663328647614,0.000161235220730305
247,0.943868339061737,0.000268911506282166,0.000306695641484112,0.0552714355289936,0.000284639972960576
248,0.352292120456696,0.000253595702815801,0.000135670954477973,0.647186160087585,0.000132481014588848
249,0.230094909667969,0.000180633360287175,0.000130573826027103,0.769466400146484,0.000127503721159883
250,0.737103462219238,0.000259722670307383,0.000154650988406502,0.261890888214111,0.000591283955145627
251,0.786008834838867,0.000527147320099175,0.00017800580826588,0.213112145662308,0.000173820473719388
252,0.723732173442841,0.000236983265494928,0.000149121784488671,0.275411337614059,0.000470414030132815
253,0.43597075343132,0.000746666977647692,0.000175064604263753,0.562779486179352,0.000327998481225222
254,0.552942395210266,0.000288273324258626,0.000185970915481448,0.446380615234375,0.000202719049411826
255,0.962680697441101,0.000219384106458165,0.000186545410542749,0.035988874733448,0.000924535212107003
256,0.480263084173203,0.00133623904548585,0.000198219102458097,0.517836093902588,0.000366334512364119
257,0.713544726371765,0.000244594586547464,0.000171711973962374,0.285774737596512,0.000264278700342402
258,0.136534661054611,0.000121411503641866,8.53270103107207e-05,0.863036096096039,0.000222475588088855
259,0.653953909873962,0.000168618862517178,0.000270811229711399,0.345469146966934,0.000137534152599983
260,0.41573828458786,0.000221876238356344,0.000160386771312915,0.583710193634033,0.000169260718394071
261,0.763655841350555,0.000223163864575326,0.000154251800267957,0.235809162259102,0.000157555390615016
262,0.250777453184128,0.00267528020776808,0.00011424400145188,0.745930254459381,0.000502749811857939
263,0.601668357849121,0.0111974347382784,0.000406879902584478,0.38523668050766,0.00149069132748991
264,0.271413594484329,0.00156920857261866,0.00114230695180595,0.72525817155838,0.000616704870481044
265,0.906666994094849,0.00145318987779319,0.000274895603070036,0.0910551100969315,0.000549855176359415
266,0.357847183942795,0.000296204205369577,0.000299857842037454,0.641293168067932,0.00026359609910287
267,0.816558301448822,0.000714617082849145,0.0001418890315108,0.182446643710136,0.000138552743010223
268,0.534545421600342,0.000256355648161843,0.000165380188263953,0.464858293533325,0.00017453043255955
269,0.104971908032894,0.000279219122603536,7.95937594375573e-05,0.89388769865036,0.000781554670538753
270,0.527530789375305,0.000207107033929788,0.000160247160238214,0.471902668476105,0.000199253248865716
271,0.166614398360252,0.000177520298166201,0.000270847755018622,0.832813262939453,0.000123995807371102
272,0.908829391002655,0.000641868391539902,0.000233962826314382,0.0899983793497086,0.000296409823931754
273,0.928388476371765,0.000357751385308802,0.000327664311043918,0.0539623536169529,0.016963729634881
274,0.307811468839645,0.000446603313321248,0.000143168072099797,0.691322028636932,0.000276767677860335
275,0.646615028381348,0.000175768509507179,0.000157130809384398,0.352777481079102,0.000274620746495202
276,0.714513003826141,0.000629805726930499,0.000144759324030019,0.284275382757187,0.000436989881563932
277,0.276542842388153,0.000227899712626822,0.000141349417390302,0.722691774368286,0.000396150106098503
278,0.312681406736374,0.000184619886567816,0.000117878036689945,0.686895668506622,0.00012040272122249
279,0.522459506988525,0.00034638651413843,0.000172777610714547,0.476852595806122,0.000168715036124922
280,0.648796200752258,0.000346152170095593,0.000167129037436098,0.350398421287537,0.000292094860924408
281,0.670148491859436,0.00193760916590691,0.000311917945509776,0.31777834892273,0.00982362031936646
282,0.567562460899353,0.000724023091606796,0.000297642458463088,0.431242197751999,0.000173644264577888
283,0.185603603720665,0.000357886019628495,0.000438455754192546,0.813072562217712,0.000527457159478217
284,0.471424490213394,0.000188395730219781,0.000159692805027589,0.52787059545517,0.00035682917223312
285,0.26071172952652,0.000539861153811216,0.000114024980575778,0.738346636295319,0.000287747796392068
286,0.332025945186615,0.000202316368813626,0.000148344406625256,0.667178213596344,0.000445199839305133
287,0.496317446231842,0.000352228380506858,0.00032082520192489,0.50282233953476,0.0001871689746622
288,0.344697028398514,0.00107938027940691,0.000174371583852917,0.653315126895905,0.000734109431505203
289,0.271458387374878,0.00101363111753017,0.000205472810193896,0.727177917957306,0.000144621270010248
290,0.193474024534225,0.00283911544829607,0.000232509337365627,0.803336977958679,0.000117356074042618
291,0.760045170783997,0.000192970474017784,0.000143059267429635,0.239461347460747,0.000157423128257506
292,0.360637098550797,0.000247011979809031,0.000230610850849189,0.638715445995331,0.000169783088495024
293,0.90242201089859,0.00060350657440722,0.000294377328827977,0.0961078107357025,0.000572350341826677
294,0.603587031364441,0.000351609312929213,0.000166735204402357,0.395649284124374,0.000245330884354189
295,0.281820178031921,0.000217910521314479,0.000351445138221607,0.717456638813019,0.000153816406964324
296,0.644505798816681,0.000275732920272276,0.000188305930350907,0.353156089782715,0.00187403825111687
297,0.04956029728055,0.000118921925604809,0.000103730497357901,0.950160503387451,5.65838563488796e-05
298,0.43817663192749,0.000257581588812172,0.000404263671953231,0.560969948768616,0.000191569939488545
299,0.970473170280457,0.000567258452065289,0.000166261830599979,0.0284145176410675,0.000378811528207734
300,0.846161723136902,0.00196092599071562,0.000315281329676509,0.151201099157333,0.000360967504093424
301,0.925880491733551,0.000670971698127687,0.000190930251847021,0.0727453529834747,0.000512240512762219
302,0.807711958885193,0.000161846226546913,0.000119288430141751,0.191890418529511,0.000116483672172762
303,0.613237679004669,0.000360448088031262,0.000179791444679722,0.386040776968002,0.000181341587449424
304,0.319793492555618,0.000724590616300702,0.000477033870993182,0.678625166416168,0.000379657052690163
305,0.523432016372681,0.000445393030531704,0.000225599724217318,0.475327253341675,0.000569745665416122
306,0.731011390686035,0.00168620038311929,0.000150601947098039,0.267004728317261,0.000147060927702114
307,0.912499606609344,0.000145664671435952,0.000123435267596506,0.08711077272892,0.000120532902656123
308,0.885104238986969,0.000697194249369204,0.000335912714945152,0.11338958889246,0.000473121646791697
